bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",7,15.1762,15.1159,0.0473992,0.000218882,0.0491360,0.000230716,0.0504333,0.000242695,0.0511046,0.000254659,0.0513694,0.000267034,56430.05221845457,0.00208242,0.00143589,4.37663,2.03934,1.99103,8476.56,0.546197,0.548029,1.19431,3.12292,1.81582,4.35815,2.05398,1.33475,0.383897,1.31602,2.33519,3.09947,1.74647,2.64423,0.495953,1.95701,4.43354,1.20508,1.55013,2.45492,1.46401,1.89478,11.4784,7.44930,3.34561,1.86960,2.25431,3.84544,2.32624,4.55079,24.6477,54.1491,62.4995,11.1594,2.13511,3.33456,2.88760,3.09650,21.6401,83.3792,696.789,117.172,16.9590,2.61880,2.07313,3.89377,2.48856,9.87573,50.9879,118.823,98.6554,15.2103,1.60950,2.28083,1.83190,1.57155,1.39843,9.19180,39.6360,35.1623,5.59430,1.42023,1.30327,1.73913,2.21352,1.92225,1.28787,3.04853,6.61369,1.86324,2.24702,0.937083,0.779004,1.13724,1.52524,2.29800,2.09751,2.23723,2.72182,1.67400,1.06671
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",8,15.1794,15.1209,0.0475429,0.000216892,0.0492861,0.000228203,0.0505732,0.000239583,0.0512361,0.000250895,0.0514968,0.000262570,56430.05224123380,0.00215412,0.00137780,4.43370,2.04211,2.00093,8439.56,0.757747,0.441287,1.08683,2.69405,1.23382,4.17302,2.26530,0.992126,0.829044,1.04010,2.22382,3.31074,1.71145,2.45027,1.77956,1.46011,3.53361,1.24813,1.44452,1.63211,1.66936,1.31156,11.2199,7.90202,3.31820,2.70317,2.07081,3.54717,1.79111,4.32613,26.3426,53.0330,63.7883,11.0110,2.62384,3.90335,2.62629,2.67139,22.7204,86.1139,693.591,119.255,16.4339,2.11403,2.28600,3.14863,2.53231,8.81624,49.9833,119.680,100.071,15.0949,1.97228,2.01362,1.32406,2.02228,1.68023,9.32250,39.2117,36.1612,6.98806,2.02747,1.43135,2.36087,2.99209,1.93346,1.06279,3.06124,5.18863,2.03200,2.56966,1.90156,0.673655,1.11203,1.88761,1.88284,1.75750,3.07895,2.44433,2.12910,0.999437
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",9,15.1793,15.1146,0.0477650,0.000218497,0.0495235,0.000230101,0.0508228,0.000241796,0.0515080,0.000253468,0.0518054,0.000265550,56430.05226401302,0.00207628,0.00141069,4.42812,2.04297,1.98718,8485.56,0.128764,0.766097,1.09315,2.78095,1.79487,4.41718,2.27131,0.760810,0.284774,1.21421,2.08394,2.66198,1.64702,2.78073,0.940153,1.93576,3.70412,0.948743,1.60403,1.71532,1.20842,1.71125,10.4452,7.50436,3.63453,2.31548,2.62078,4.37333,2.85934,4.53854,26.3186,56.4689,65.6025,11.1467,2.60015,3.64039,3.49367,2.75714,22.1737,86.1208,697.619,116.907,15.7775,2.35894,1.01119,3.47815,3.10089,9.22377,50.5628,118.155,99.3597,14.2337,1.27200,1.94947,1.24689,1.39141,2.54582,10.5166,42.3086,34.7436,7.46624,1.31419,1.27859,1.80299,2.20131,1.36697,1.50807,2.33274,6.59778,2.55961,2.15672,2.11679,0.362575,0.887670,1.97150,2.43004,1.60095,2.29613,2.11775,2.13494,0.927361
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",10,15.1804,15.1182,0.0476560,0.000223737,0.0493833,0.000236540,0.0506468,0.000249548,0.0513044,0.000262674,0.0515607,0.000276309,56430.05228679225,0.00224617,0.00154834,4.42974,2.05021,1.98225,8454.56,0.238673,-0.158759,1.20437,2.73245,1.58818,3.89173,2.46135,1.26594,0.393924,0.946249,2.44206,3.04825,1.30946,2.27920,1.22403,1.83293,4.14992,1.31376,1.90052,1.69975,1.50275,1.61647,10.8961,8.53182,3.15053,2.53524,1.35676,3.68941,1.70065,4.70753,26.6508,57.2862,61.5384,10.3596,2.29281,2.77477,2.89805,2.94757,21.4918,84.7721,694.993,120.912,16.1408,2.38987,2.72408,3.37246,2.51958,9.35492,51.2619,119.910,98.5251,13.3325,1.64114,2.07827,1.31009,1.45419,1.35735,10.1837,41.8975,34.4902,6.81810,1.93581,1.26740,2.27294,2.59625,1.29970,1.90901,3.12239,5.73658,2.49241,2.86941,1.49305,0.630742,1.60705,1.37953,2.61554,1.95141,2.32299,1.98351,1.92541,0.557204
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",11,15.1706,15.1161,0.0475263,0.000216409,0.0492352,0.000227561,0.0505194,0.000238824,0.0512033,0.000250042,0.0514964,0.000261625,56430.05230957147,0.00200679,0.00136556,4.46713,2.04842,2.00117,8401.56,0.229043,1.34482,1.59564,3.36428,0.943018,3.96146,2.29228,1.09806,0.777165,0.964660,2.76650,1.90753,1.32667,2.77213,1.55193,1.69624,3.93156,1.80092,2.19904,2.00242,1.56508,1.75856,11.1912,7.87464,3.13526,2.91184,1.65366,4.15972,1.55246,4.87188,28.7031,57.7762,61.4667,10.2072,2.22086,3.42054,2.73120,2.38044,22.1934,86.1428,690.441,121.313,17.7878,2.77819,1.91386,3.39013,3.01290,9.21506,52.0059,113.206,101.610,13.0326,1.26341,1.55223,2.17577,1.43752,1.81143,8.73966,39.2638,33.1318,7.19815,1.68024,1.40636,1.97396,2.52670,1.92797,1.60265,3.20725,6.54100,2.18536,1.86352,1.42020,0.383946,0.985171,1.44721,2.37292,1.94588,2.15388,2.38805,1.51339,0.707581
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",12,15.1671,15.1203,0.0476783,0.000213810,0.0494025,0.000224312,0.0507093,0.000234869,0.0514050,0.000245292,0.0516803,0.000255973,56430.05233235069,0.00200473,0.00128645,4.35140,2.04456,1.97352,8549.56,0.0272093,0.186694,1.07121,3.32107,1.69445,3.75981,2.32948,1.05603,0.0276538,1.04624,2.30730,2.73704,2.10783,2.77357,0.312535,1.38950,4.09012,1.17641,2.09455,1.57964,1.38560,1.57536,12.0212,8.41039,2.87662,3.12124,1.39548,3.29777,1.22710,4.46495,27.4473,60.1783,61.7718,10.8328,2.04843,4.04452,2.37627,1.62061,23.2586,84.3904,703.086,119.081,18.0743,1.85959,2.11109,4.02229,2.30088,9.13773,50.1510,113.532,96.3667,13.3522,1.81976,2.09737,1.34836,1.57296,1.70875,8.31807,40.1146,31.8438,8.11997,1.81335,2.15694,2.19094,2.82093,1.29429,1.51186,3.81530,6.28827,2.56508,2.47396,1.24701,0.0250832,1.40446,1.48221,2.02415,1.17824,2.11391,2.59287,1.79264,0.584986
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",13,15.1708,15.0997,0.0479544,0.000218319,0.0496685,0.000229725,0.0509529,0.000241264,0.0515979,0.000252734,0.0518447,0.000264595,56430.05235512992,0.00221984,0.00139778,4.30857,2.02347,1.97213,8638.56,0.0696838,0.627731,1.91646,3.28349,1.81573,3.64317,2.29197,0.939795,0.619633,0.559919,1.84181,1.98670,2.02540,3.00663,0.851233,2.07853,3.77119,1.01548,1.73114,2.00273,1.33311,1.28482,11.1918,8.59675,3.05781,2.12905,1.88954,3.23630,2.41295,4.48171,26.9823,58.4247,63.3068,9.97061,2.54221,3.26362,2.80919,3.17604,24.3299,87.6062,710.688,111.250,16.1302,2.29995,1.67217,3.70253,2.37606,9.76367,50.7120,117.415,99.0241,13.6651,1.18150,2.17043,1.37567,1.35929,1.34406,9.37607,40.9314,32.5795,6.40878,1.60429,1.32791,2.28286,3.06694,2.70702,1.21619,2.27326,5.98397,2.58176,1.70977,1.42308,0.937261,1.59668,1.67813,1.83024,1.92496,2.95605,2.47242,1.91536,0.627765
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",14,15.1753,15.1001,0.0481674,0.000215204,0.0499015,0.000225814,0.0512018,0.000236468,0.0518750,0.000246981,0.0521267,0.000257767,56430.05237790915,0.00211607,0.00130315,4.29430,2.02885,1.97711,8695.56,0.645374,0.726864,1.85556,2.90155,1.35932,3.90060,2.07315,1.98638,0.324321,0.592179,2.56432,3.26291,1.51112,2.24672,1.19263,1.64722,3.80285,1.28168,1.54283,1.41444,0.836883,1.48993,11.3160,8.40519,2.71440,3.19332,1.62291,4.22083,0.912405,4.61913,25.0384,58.9678,63.1281,9.39203,2.44281,4.12172,2.28035,2.63792,25.9317,89.1687,715.682,106.404,15.8188,2.79736,2.57340,3.49788,2.64613,10.5043,53.4888,118.661,99.1369,13.1405,1.92690,1.89164,1.18374,1.17115,0.999785,9.89880,42.0089,31.6018,6.85053,1.72819,1.84058,2.18711,2.58775,1.36884,1.43332,2.64365,6.52279,2.09112,2.70457,1.48250,0.957011,1.00295,1.92894,2.77443,2.09753,3.13886,2.74341,1.29204,0.885938
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",15,15.1715,15.1038,0.0474367,0.000216900,0.0491574,0.000228227,0.0504619,0.000239689,0.0511547,0.000251103,0.0514482,0.000262884,56430.05240068837,0.00210393,0.00138271,4.42796,2.06378,1.99110,8450.56,-0.0851069,0.711787,1.84041,3.12741,1.26493,3.64787,2.05830,1.41846,0.466808,0.683261,2.65195,1.61794,1.91163,2.57466,1.66846,1.73497,4.12823,1.21444,1.36662,1.87090,1.59188,1.47066,10.8298,8.62521,3.94243,2.39067,1.83726,3.39574,2.18386,4.72251,26.4261,58.7501,63.5511,10.3751,2.38803,3.10976,3.28343,2.70289,23.7797,88.7479,694.723,112.388,15.6379,2.30441,1.35638,3.35140,2.33926,10.2007,49.5454,117.459,98.1825,11.9588,1.30363,2.67804,1.72377,1.22708,1.83959,9.48150,41.7504,33.1593,7.22456,1.23158,2.05247,2.44071,2.84311,1.70302,1.61207,3.68176,6.14877,1.79945,2.65073,1.34895,0.466287,1.44823,1.52752,1.44662,2.10425,2.32660,0.977203,1.67885,0.552908
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",16,15.1649,15.1055,0.0476695,0.000213332,0.0493817,0.000223701,0.0506990,0.000234148,0.0513943,0.000244428,0.0516664,0.000254947,56430.05242346760,0.00210784,0.00127378,4.30069,2.02738,1.97609,8604.56,0.451238,0.293342,1.33873,3.26780,1.95865,3.31024,2.35571,1.31911,0.525463,0.662018,2.09268,2.67238,1.89020,2.39453,1.18195,1.79083,4.26386,1.19276,1.81793,1.69351,1.26411,2.08607,12.2097,8.04474,3.53447,2.60709,1.97499,4.14863,1.85334,4.70304,26.1656,56.5580,64.5708,10.1161,2.20960,3.64779,2.48096,2.60287,24.9468,89.7031,707.753,110.423,15.0369,2.36411,2.53781,3.95994,2.15934,10.4150,50.7331,113.710,97.9168,13.9259,1.36016,2.11345,1.86561,1.60632,1.50797,8.90769,40.3056,31.0091,7.60149,1.85180,1.41458,2.57421,2.36198,1.14087,1.28104,2.80731,6.36755,2.56765,2.63167,1.32905,0.921966,0.892662,1.89583,2.12159,2.07074,3.02055,2.62428,1.65840,1.16991
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",17,15.1584,15.1253,0.0477793,0.000213227,0.0494748,0.000223497,0.0507853,0.000233858,0.0514763,0.000244053,0.0517539,0.000254497,56430.05244624682,0.00209300,0.00126505,4.33338,2.03461,1.96434,8574.56,0.404846,0.326492,1.21193,3.05994,1.91222,3.74052,2.07165,1.11520,0.872723,0.959767,2.60901,3.14567,1.40028,2.72811,2.09054,1.61490,4.16296,1.87493,2.42128,1.67413,1.24521,0.719442,12.1136,8.98717,3.75017,2.19657,2.34621,4.46604,1.39371,4.71218,25.2931,58.8210,62.4228,11.5622,2.53643,3.33802,3.06157,1.99934,21.9735,89.0848,705.291,120.760,17.0597,2.47684,2.17059,3.15010,2.69141,8.50167,49.8227,110.690,98.9431,14.5385,1.17929,1.85845,1.84552,1.50875,1.25436,9.68209,37.1935,32.7267,7.66151,1.43373,1.31671,2.42930,1.67940,1.69276,1.83689,3.20334,6.05908,2.81116,2.01657,1.41770,0.558711,1.53832,1.46408,2.23187,1.78970,2.56740,2.15627,1.85221,0.245491
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",18,15.1595,15.1368,0.0477065,0.000215625,0.0494011,0.000226493,0.0506851,0.000237473,0.0513752,0.000248394,0.0516704,0.000259653,56430.05246902604,0.00189096,0.00133563,4.43468,2.02722,1.97395,8420.56,0.531982,0.613371,1.66180,3.26936,1.32528,3.86749,1.96082,0.767262,0.448416,0.839610,2.03268,3.18683,1.90726,3.28250,0.656208,1.49948,3.73066,1.05340,1.42611,2.16977,1.49601,1.92574,10.7338,8.04318,3.14374,2.37240,1.03839,3.74535,1.52328,3.81920,26.7093,59.6783,65.5922,11.9345,2.35035,4.02845,2.56098,2.68400,21.1511,81.9830,692.055,128.447,16.9441,2.76384,1.57823,3.18890,2.41420,8.46289,50.5087,114.132,98.8217,14.9764,2.09206,1.89784,1.22425,1.36669,1.50588,7.55846,38.0043,33.6147,7.28555,0.893038,1.33801,2.40479,1.80687,1.04616,1.96498,2.63040,6.34769,1.83955,2.69175,1.54890,1.08172,0.817484,2.36862,2.36289,2.08828,2.44843,2.12370,2.14127,0.973750
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",19,15.1746,15.1358,0.0474281,0.000214359,0.0491636,0.000225121,0.0504488,0.000235906,0.0511294,0.000246590,0.0514017,0.000257571,56430.05249180527,0.00192359,0.00131400,4.48461,2.01976,1.97221,8313.56,0.557792,-0.237430,0.965067,3.37595,0.875137,4.44886,2.46243,1.03023,0.552502,0.867736,2.05947,2.05560,1.77839,2.43907,0.916760,1.44919,3.20773,1.00234,1.78913,1.42717,1.23691,1.34379,10.2412,8.09631,3.27304,3.12762,1.87098,3.56549,1.49740,4.10837,26.9225,56.5932,63.4076,11.6685,1.60776,3.20544,3.29046,2.39124,20.5438,87.5359,682.997,130.175,17.3852,2.47089,1.12399,3.21668,2.12468,9.59284,49.8915,111.004,99.4141,15.7195,1.64432,1.76946,1.19478,0.785951,2.26233,8.87985,38.6923,34.6147,6.62619,0.703046,1.54243,2.53246,2.31918,1.33088,1.08083,3.46510,6.16485,2.75840,2.51032,1.36450,0.552723,1.30242,1.22629,1.91923,1.49038,2.31404,2.48318,1.60552,1.27855
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",20,15.1863,15.1422,0.0478492,0.000215704,0.0495873,0.000226583,0.0508313,0.000237433,0.0514925,0.000248236,0.0517633,0.000259377,56430.05251458449,0.00205916,0.00133227,4.55070,2.03355,1.99539,8309.56,0.296083,0.0575301,1.34159,2.78846,1.56529,3.47152,1.96198,1.24294,0.528451,0.720585,2.61005,1.98690,1.40162,2.29401,1.16130,1.15394,4.47874,1.01543,1.50244,2.08861,1.33938,1.37018,9.80096,7.40032,4.15648,2.68304,1.42696,3.31968,1.63932,4.40860,25.4652,52.6353,65.3910,11.8135,2.07081,3.34960,2.95336,2.28714,19.8871,83.6905,682.313,134.869,18.4369,2.44642,1.73985,3.38712,2.61374,8.73927,53.2141,121.545,100.236,15.0174,1.25882,1.62730,1.06193,1.12697,1.19218,8.98559,40.4607,34.6401,8.39020,1.36928,1.25906,2.74751,2.99643,2.32579,1.45814,2.98752,5.66955,2.42901,2.34009,0.873122,1.39915,1.04916,1.82624,2.13137,1.86196,2.20549,2.20627,1.90207,0.934350
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",21,15.1854,15.1277,0.0483435,0.000212462,0.0501154,0.000222400,0.0513930,0.000232207,0.0520676,0.000241831,0.0523484,0.000251687,56430.05253736371,0.00189270,0.00121547,4.41979,2.03720,1.94836,8539.56,0.714514,0.637371,1.36440,2.48988,2.22260,3.97069,2.38107,0.553833,0.393408,1.43634,1.83601,3.05787,1.39578,2.36726,1.38808,1.91862,3.45086,0.696624,1.74253,1.22067,1.42313,1.69270,10.6606,7.00521,3.30445,1.82827,1.66680,3.14306,1.22664,3.28396,26.4041,57.5220,64.3281,11.1521,2.28658,3.64546,2.27071,2.70827,20.8583,86.8824,702.280,122.377,17.0517,2.78826,1.92273,4.16966,2.36979,9.20618,52.6430,118.378,100.390,15.1701,1.17566,1.62205,1.06778,1.21885,0.884983,9.38796,41.8971,36.3844,7.13184,0.979603,1.57580,2.95454,2.20623,1.83847,1.74661,3.03754,7.40147,2.01342,2.39554,1.96280,0.472673,1.14693,1.53553,1.99462,1.54744,2.00433,2.31486,1.28226,0.876539
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",22,15.1895,15.1219,0.0478480,0.000220790,0.0496108,0.000232890,0.0508753,0.000245072,0.0515167,0.000257275,0.0517522,0.000269917,56430.05256014294,0.00222797,0.00146670,4.42278,2.02878,1.97526,8475.56,0.730165,0.573451,1.38068,3.39011,1.99989,3.66868,2.23793,1.28112,0.566144,1.26372,2.20910,3.21069,1.15007,2.51359,0.989322,1.59874,3.59613,1.46771,1.80938,1.60679,1.95479,1.28571,9.95087,7.15418,2.74748,2.67884,1.81236,3.61357,1.54618,3.60640,23.2054,56.3221,64.8175,10.7603,2.77182,3.25524,2.36443,1.84756,22.7724,87.1420,696.729,117.683,17.4821,2.32542,1.37797,3.68460,2.35781,9.98208,52.8737,120.961,98.2799,14.8400,1.32237,2.30793,1.45780,1.44223,1.02663,9.53548,42.2023,36.5312,7.83113,1.92115,0.942344,2.50323,2.98163,1.30275,1.60148,3.12460,5.49562,2.25767,2.01320,1.01671,1.04208,1.77566,1.86072,2.78241,1.96453,2.65788,3.33154,1.86050,0.653340
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",23,15.1852,15.1101,0.0477150,0.000212858,0.0495168,0.000223233,0.0508517,0.000233546,0.0515543,0.000243659,0.0518406,0.000254003,56430.05258292217,0.00194983,0.00125849,4.37807,2.04925,1.97934,8535.56,0.655808,-0.377651,1.46526,2.91248,1.36976,3.51476,2.32213,0.811643,0.0992609,0.855487,2.89298,2.20936,1.61097,2.58575,1.21441,1.66896,3.82505,0.834163,2.04605,1.84640,1.18067,1.84110,10.8060,8.19943,3.13845,1.89659,2.28120,4.23203,1.46936,4.39519,24.0079,57.8528,62.6608,10.7611,1.81797,4.37203,3.23051,2.88772,23.5688,84.2221,701.879,115.497,16.8247,2.56916,2.58403,3.67782,1.95300,10.1328,50.8482,117.223,97.9510,14.6738,1.71164,1.91316,1.85888,1.99910,2.36192,10.8066,42.7574,34.9518,5.85923,1.84571,1.64046,2.19825,2.67544,1.84574,1.52373,3.43605,6.53504,2.10108,2.09229,1.49358,0.729387,1.39644,2.64359,2.40389,1.64726,2.58588,2.00328,1.78489,0.816919
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",24,15.1910,15.1140,0.0478113,0.000214952,0.0495732,0.000225714,0.0508481,0.000236441,0.0515222,0.000247077,0.0518113,0.000258042,56430.05260570139,0.00198527,0.00131269,4.39151,2.03846,1.98503,8511.56,0.235507,0.236297,1.92305,3.37046,1.82225,4.36464,1.58459,0.630082,0.547741,0.996289,2.56694,2.60349,1.59186,1.85386,1.19604,2.11240,4.12026,1.36283,1.32895,2.15100,1.16681,1.50989,9.08400,7.14253,3.35851,2.11740,2.03313,3.51571,2.14932,4.92334,25.5079,53.4837,62.9569,9.70075,2.75064,3.39282,2.65954,2.30688,22.4377,86.3924,699.955,117.502,17.7120,1.98865,3.12092,4.05244,2.56872,9.95611,51.8779,122.796,96.2367,14.1773,1.45358,2.12691,1.12446,1.26771,1.17684,10.1572,41.9498,35.0176,7.89742,1.83121,1.39514,2.17752,2.57704,1.35811,2.12480,3.34076,6.75132,2.39487,1.99197,1.55194,0.865060,1.52756,1.76466,2.45646,1.30958,1.68992,2.47824,1.44070,1.03238
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",25,15.1830,15.1201,0.0476231,0.000212661,0.0493826,0.000222970,0.0506643,0.000233207,0.0513395,0.000243289,0.0516196,0.000253636,56430.05262848062,0.00203594,0.00125682,4.38857,2.03530,1.96858,8479.56,1.14220,0.907077,1.63561,3.08272,0.745071,3.92129,1.85592,0.900281,0.737807,1.59860,2.06833,3.14246,1.47546,3.00236,1.15720,1.84326,3.76709,1.16779,2.03329,1.99411,1.16967,1.35431,11.6493,6.82427,2.89416,2.51170,1.48969,3.82737,2.38637,4.13961,25.5913,53.8084,61.2017,11.0616,3.07185,2.99711,4.02317,2.34049,22.1542,86.7512,697.086,117.943,17.7457,2.26044,2.59381,3.14650,2.21307,9.83854,50.1430,120.326,98.2938,14.0588,1.81157,1.31320,1.76810,1.11286,1.49148,9.52625,43.1427,33.5984,6.95351,1.43403,1.86323,2.63833,1.65863,1.90455,1.34699,3.26481,7.07501,2.31773,2.15073,1.47557,0.896684,1.63633,1.56387,1.48329,1.74199,3.06768,1.76271,1.95554,0.826661
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",26,15.1901,15.1158,0.0477705,0.000211780,0.0495588,0.000221856,0.0508667,0.000231825,0.0515569,0.000241588,0.0518439,0.000251574,56430.05265125984,0.00194848,0.00122395,4.41430,2.04199,1.98161,8489.56,0.683274,0.605862,0.771009,2.77990,1.55627,3.70099,2.27095,0.680920,0.519616,0.650115,2.00486,2.49396,1.33328,2.54129,1.32631,1.85683,4.01675,1.41655,1.56440,1.99282,1.47852,1.90813,9.94024,7.06241,3.20412,2.51047,1.64453,3.56612,0.952810,4.81784,23.7166,55.3877,61.8908,10.6313,2.32501,3.52460,2.70967,2.99508,22.8838,87.2571,697.961,118.206,17.7645,2.11938,2.69203,3.79154,2.30680,10.0096,51.2060,120.260,97.8264,14.5495,1.11139,1.40417,1.60669,1.90538,1.72425,9.76228,42.0315,36.2832,7.18910,1.27403,1.78494,2.53301,2.47388,1.71930,1.47502,3.38970,6.72504,2.05174,2.27719,1.28560,0.599302,1.34625,1.11342,1.96394,1.67888,2.53095,3.03208,2.05392,0.125416
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",27,15.1803,15.1247,0.0476678,0.000217882,0.0493724,0.000229305,0.0506229,0.000240824,0.0512903,0.000252358,0.0515580,0.000264277,56430.05267403906,0.00211412,0.00139869,4.38357,2.03139,1.98176,8485.56,-0.0173379,0.221607,1.10632,2.87455,2.12589,3.71529,2.60206,1.16967,0.612296,1.19648,2.52804,2.06436,1.70873,2.76381,1.07863,1.30292,4.08051,1.24496,1.57248,1.52414,0.943909,1.28204,11.5809,7.63228,3.29027,2.59688,2.35505,4.25356,1.02335,4.41679,24.6712,53.8504,65.3190,10.6238,3.19364,3.67672,3.11511,2.13414,23.2939,86.2960,697.553,119.273,16.4541,2.69081,1.98527,3.54083,2.44950,9.04921,51.3519,119.997,97.8093,14.3762,2.04675,2.24279,1.13417,1.27989,1.26523,8.89749,40.4536,32.1046,6.24952,1.99960,1.24812,2.52522,3.38806,1.71267,1.38870,3.30592,6.79391,2.47726,2.50356,1.27812,1.08770,1.28417,1.12674,2.28781,2.16845,2.22780,1.71435,1.42554,1.25891
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",28,15.1742,15.1108,0.0475368,0.000219715,0.0492677,0.000231661,0.0505628,0.000243771,0.0512280,0.000255873,0.0514779,0.000268384,56430.05269681829,0.00207670,0.00145211,4.35299,2.03383,1.95409,8501.56,0.241018,0.162568,1.20673,3.37658,1.59024,3.65589,2.30453,1.26848,0.396601,1.01459,2.50762,2.87053,1.37573,2.34690,1.52319,1.82176,3.19480,1.06770,1.59351,1.94306,1.66251,1.46190,11.6773,8.29585,3.23469,1.91400,1.67367,3.61640,0.535338,4.00289,26.7359,58.6597,61.3038,10.4437,2.21774,3.57637,3.05651,2.87008,21.8107,85.9114,699.024,115.641,15.6464,2.07411,2.56629,4.38612,2.11071,9.73748,51.3303,113.502,99.9667,14.9113,1.47285,2.22297,1.95679,1.53763,1.67389,9.15687,39.6809,35.6017,6.58592,0.986313,1.65913,1.97155,2.98441,1.77042,1.44448,2.65736,6.05997,2.06394,1.78190,1.09878,0.554134,1.37938,1.92716,2.77119,1.71235,2.09337,2.98640,1.60705,0.958947
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",29,15.1792,15.1123,0.0476587,0.000221161,0.0493807,0.000233363,0.0506630,0.000245750,0.0513430,0.000258194,0.0516355,0.000271107,56430.05271959752,0.00209864,0.00148452,4.42405,2.04676,1.99780,8476.56,0.504491,0.585888,1.47291,2.83978,1.45646,3.76040,2.48880,1.37294,0.735620,0.623917,2.36362,3.21227,0.995557,2.19834,1.99876,1.36901,3.59755,1.31248,1.32739,1.75110,1.86352,1.66709,10.3251,7.78192,2.96688,2.66378,1.64134,3.92309,2.32680,4.47312,26.2522,58.8981,62.4992,9.88282,2.53389,3.65498,2.61163,2.81569,23.7339,86.8296,696.906,115.671,16.4183,2.33822,1.47000,4.00130,2.99327,8.95930,50.1299,118.369,100.056,14.8421,1.71983,2.15444,1.68345,1.26813,1.09402,9.60022,40.0456,33.5138,7.73762,1.59024,1.85910,2.80920,2.59841,1.53526,2.14567,3.66851,6.29582,2.25892,2.63786,1.97112,0.658595,1.78665,2.26104,2.40848,1.42285,2.51411,2.42887,1.55194,0.745737
"ch2/bcd/SPITZER_I2_46469888_0003_0000_1_bcd.fits",30,15.1683,15.1094,0.0479021,0.000210368,0.0496191,0.000219928,0.0509256,0.000229457,0.0516234,0.000238749,0.0519141,0.000248212,56430.05274237673,0.00201024,0.00117501,4.31063,2.04300,1.96533,8626.56,0.630860,0.473738,1.52062,2.40578,1.97956,4.12561,1.90064,1.10339,0.624991,1.68169,2.22431,2.89635,1.71192,2.84664,1.70248,1.38354,4.39859,1.32682,2.20656,2.17081,1.57542,1.45182,12.2105,8.12476,3.37881,2.37288,1.89731,3.99572,1.46415,5.25558,24.9647,57.2830,62.9747,9.79776,2.76858,4.04780,2.34477,2.46465,23.3853,85.3339,709.584,115.880,15.6386,2.38567,0.957516,3.22796,2.69130,9.91955,50.9525,116.767,98.4588,11.9938,1.97194,1.47063,1.06202,1.36717,0.958584,9.62234,42.2086,32.5885,6.65511,1.21413,1.41555,1.81157,2.74729,0.753733,1.12753,4.21097,6.44999,1.54622,2.63307,1.56844,1.10135,1.37299,1.99625,2.45576,1.53577,2.79816,2.56195,1.84024,0.634183
