bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN,pixval0-0,pixval0-1,pixval0-2,pixval0-3,pixval0-4,pixval0-5,pixval0-6,pixval0-7,pixval0-8,pixval1-0,pixval1-1,pixval1-2,pixval1-3,pixval1-4,pixval1-5,pixval1-6,pixval1-7,pixval1-8,pixval2-0,pixval2-1,pixval2-2,pixval2-3,pixval2-4,pixval2-5,pixval2-6,pixval2-7,pixval2-8,pixval3-0,pixval3-1,pixval3-2,pixval3-3,pixval3-4,pixval3-5,pixval3-6,pixval3-7,pixval3-8,pixval4-0,pixval4-1,pixval4-2,pixval4-3,pixval4-4,pixval4-5,pixval4-6,pixval4-7,pixval4-8,pixval5-0,pixval5-1,pixval5-2,pixval5-3,pixval5-4,pixval5-5,pixval5-6,pixval5-7,pixval5-8,pixval6-0,pixval6-1,pixval6-2,pixval6-3,pixval6-4,pixval6-5,pixval6-6,pixval6-7,pixval6-8,pixval7-0,pixval7-1,pixval7-2,pixval7-3,pixval7-4,pixval7-5,pixval7-6,pixval7-7,pixval7-8,pixval8-0,pixval8-1,pixval8-2,pixval8-3,pixval8-4,pixval8-5,pixval8-6,pixval8-7,pixval8-8
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",35,15.1766,15.1095,0.0480456,0.000218468,0.0497985,0.000229927,0.0510990,0.000241480,0.0517607,0.000252964,0.0520161,0.000264826,56433.24816237285,0.00216112,0.00139777,4.28797,2.03072,1.94086,8663.56,0.161291,0.559802,1.44668,3.37578,1.03449,4.21119,1.74824,1.26781,0.474045,1.77009,2.15486,1.99288,1.56424,3.09174,2.71789,1.39105,3.69849,1.80380,0.951190,1.28794,0.946096,1.44276,12.1274,8.35664,2.98041,3.14789,2.20259,3.60424,0.757215,4.93511,26.3218,55.6683,63.1282,9.71293,3.16031,3.32511,2.50766,2.78967,23.3919,86.6414,712.768,109.395,16.1426,1.91397,1.20438,4.41804,2.61992,8.74526,51.6062,121.470,98.7092,13.7509,0.870874,1.71065,1.93747,1.60028,1.50167,11.1218,42.0423,33.6860,7.11966,1.60051,2.10427,2.18867,2.35793,1.67981,1.35497,2.88173,5.40806,2.09168,2.23674,1.32471,1.10765,1.14918,2.31422,2.38391,2.40980,2.73231,2.31828,2.16806,1.03948
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",36,15.1825,15.1032,0.0479009,0.000216671,0.0496281,0.000227739,0.0508936,0.000238853,0.0515614,0.000249922,0.0518416,0.000261356,56433.24818515208,0.00218032,0.00135588,4.35475,2.03685,1.97623,8572.56,0.162168,1.27760,1.68859,2.89503,1.51139,3.25904,2.93989,0.952543,0.632470,1.13552,2.46966,3.49234,1.10303,2.30749,1.71801,1.47523,4.02030,1.41997,1.84999,1.80690,1.53004,0.694169,9.99091,7.03614,3.80186,2.09277,1.54141,3.70956,1.09709,4.57028,26.1107,57.3869,64.7558,9.58168,2.55233,2.71614,2.90028,2.63151,24.9755,89.1617,705.115,111.180,16.1438,2.31306,2.32642,4.11061,2.30957,10.4863,50.8066,119.940,97.3453,11.8502,2.46331,1.95108,1.25790,1.48289,2.16605,9.02083,43.5116,34.0445,7.55622,1.24794,1.75892,2.06371,2.76996,1.47586,1.14928,3.14242,7.02908,1.96302,2.57781,1.11586,1.26671,1.30387,2.00158,3.15487,2.33964,2.57321,2.65315,1.28610,1.27905
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",37,15.1798,15.1023,0.0476561,0.000220526,0.0493831,0.000232598,0.0506623,0.000244831,0.0513175,0.000257082,0.0515717,0.000269776,56433.24820793130,0.00229565,0.00146794,4.28094,2.02351,1.97243,8625.56,0.561691,0.245383,1.29064,2.97840,1.99037,3.97655,2.06999,1.27148,0.713768,1.00648,2.26990,2.03357,1.60172,3.52652,1.12849,1.19761,3.65855,1.45113,1.68349,1.79662,1.28689,1.71189,11.6136,7.42598,3.40159,2.94320,1.91984,3.84082,1.54198,4.86172,25.6859,55.0289,63.1333,9.63807,2.92670,3.80831,3.29446,2.55462,24.0285,88.5147,709.587,105.266,16.0637,2.07756,2.00844,3.66876,2.34146,10.6750,51.2419,118.513,99.3148,14.1081,1.62288,1.74887,1.64898,1.39209,1.53322,9.96280,41.2012,32.6900,6.51951,2.27210,2.28962,2.57515,2.90053,1.68474,1.67273,2.65376,5.89178,2.25421,2.55428,1.17067,0.952339,1.53596,1.69413,1.99873,2.10005,2.66150,2.90612,1.93129,0.963144
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",38,15.1793,15.0989,0.0470661,0.000215799,0.0488197,0.000227101,0.0501383,0.000238494,0.0508337,0.000249808,0.0511169,0.000261463,56433.24823071053,0.00221201,0.00136918,4.37747,2.04293,1.97826,8433.56,0.645406,0.408646,1.37467,3.46438,2.31158,3.66327,2.07375,0.880888,0.639309,1.11185,2.37028,2.55671,1.70414,3.07621,1.07450,1.45289,3.99763,1.08433,1.73534,2.00790,1.80332,1.68508,11.1192,7.07766,2.90682,3.07325,1.97147,3.29836,0.837128,5.48927,25.5231,56.5570,64.1709,10.6737,2.60596,3.48704,2.35901,3.03740,24.9823,87.2180,693.123,104.458,15.8199,2.39982,1.77263,3.37773,2.76331,11.0150,50.7834,119.917,96.4340,12.7012,1.48846,1.92902,1.14015,1.28581,1.97449,9.93682,41.4102,34.1648,6.88738,1.44578,1.25528,1.88621,2.13039,1.13871,1.82672,3.66360,6.36628,2.17224,2.47448,1.40717,0.482707,1.61631,2.08659,1.69516,1.56679,2.82479,1.91017,1.77467,0.648368
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",39,15.1767,15.1057,0.0476008,0.000213013,0.0493248,0.000223358,0.0506153,0.000233715,0.0512969,0.000243922,0.0515866,0.000254408,56433.24825348975,0.00219321,0.00126798,4.39219,2.05906,1.98003,8510.56,0.225441,0.784092,1.51220,2.95949,1.73338,4.03736,2.13040,1.09464,0.223779,1.18448,1.67140,2.29921,1.77403,2.83026,2.38434,2.21514,3.91061,1.54541,1.20125,1.78058,1.58159,1.45871,11.9844,7.57044,2.68368,2.69309,1.90437,3.93562,2.49516,4.64287,25.0621,58.4291,63.2315,10.6938,2.78526,3.74644,2.72806,3.01386,24.2478,87.2774,699.860,110.031,16.2099,1.81953,3.11144,3.68458,2.35778,9.74571,51.8231,120.799,97.5558,12.4148,2.19376,2.38553,1.71313,1.29689,2.06351,10.1054,41.5020,32.7531,6.34576,1.37843,1.88777,2.59204,2.68739,1.00417,1.45690,3.83727,7.10482,2.34955,3.03995,0.950191,0.697307,1.44115,1.20781,2.21366,1.53750,2.47949,2.55309,1.59174,0.463886
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",40,15.1716,15.1007,0.0480050,0.000218849,0.0497313,0.000230373,0.0510354,0.000242050,0.0517063,0.000253676,0.0519696,0.000265687,56433.24827626898,0.00219407,0.00140961,4.33197,2.01956,1.97215,8606.56,0.598940,0.600938,1.00674,3.57812,1.55097,3.61669,2.50352,0.912929,0.357874,0.651798,2.31374,2.91140,2.11454,3.01799,0.552236,1.62758,3.86112,0.792264,1.93398,1.65411,1.14842,1.88709,11.8606,7.60282,3.10544,2.25484,1.85881,4.90191,2.30225,4.52689,27.5902,59.1944,60.8765,9.69789,2.42892,3.54886,1.60863,2.99070,25.8060,87.4152,707.994,113.900,17.1795,2.03468,2.60674,3.63505,2.22825,9.77497,49.5135,119.614,99.7659,13.1992,1.98505,1.63889,1.66552,1.32986,1.62827,9.34421,41.1377,31.6010,6.85288,1.65247,1.68647,1.71476,3.03513,1.19984,1.41688,3.72160,5.79400,1.76202,2.69090,1.38945,0.595642,1.18834,2.42941,2.26793,1.98030,2.53155,1.86036,2.45011,1.39852
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",41,15.1770,15.1159,0.0477490,0.000217477,0.0494905,0.000228826,0.0507948,0.000240279,0.0514927,0.000251694,0.0517784,0.000263462,56433.24829904820,0.00209300,0.00138436,4.33890,2.03129,1.96239,8554.56,0.105625,0.225566,0.788738,3.44039,1.33543,3.79813,2.76410,1.25173,0.772813,0.785999,2.59609,2.05440,1.77755,2.67560,1.53486,1.29404,4.14996,1.54891,1.85013,1.88680,1.60769,1.56492,11.4671,7.83800,3.17837,2.87574,2.08673,3.52127,0.126868,5.47995,25.2738,55.9034,63.7617,10.5848,2.59695,3.23928,3.19667,2.93300,23.6138,85.4875,703.633,115.381,16.8717,2.13721,1.82886,2.97909,2.59968,9.90684,51.1805,117.400,99.4139,12.5380,2.03774,2.31143,1.82012,1.48480,1.54172,9.33901,40.3395,34.8341,6.53027,1.48396,1.52534,2.25918,2.27527,1.36313,1.74029,3.81148,6.35766,2.32085,2.38770,1.39835,0.933104,1.66982,2.68751,2.21464,1.92811,2.31451,1.55042,1.75062,0.464050
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",42,15.1739,15.1069,0.0479031,0.000212278,0.0496265,0.000222304,0.0509061,0.000232296,0.0515664,0.000242093,0.0518308,0.000252134,56433.24832182743,0.00205806,0.00123198,4.36174,2.01103,1.98652,8545.56,0.281171,0.839840,1.80926,1.89126,1.94788,3.77530,1.63043,0.913276,0.278814,1.42135,2.35876,3.04144,1.45842,1.95585,1.06271,1.59530,3.90701,0.915948,1.56710,1.67648,2.02274,0.799864,10.8731,7.94652,3.20656,3.13909,1.72411,4.21745,2.70242,5.00927,26.5587,57.2731,61.7663,9.94802,2.43936,3.87845,3.17466,3.14953,23.9070,87.9833,702.759,114.059,16.2681,2.75125,2.36669,3.60217,2.03653,9.58466,51.5777,119.903,100.053,12.6893,2.19044,2.22687,1.68834,1.19350,1.41199,9.12875,42.1907,33.5979,6.87395,1.35221,1.47649,1.95448,2.43114,1.28733,1.42806,1.86254,5.56426,2.40185,2.23357,1.79706,0.752025,1.34140,1.88641,2.26710,2.14421,2.45176,2.11192,2.36961,0.999657
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",43,15.1776,15.1087,0.0477060,0.000213937,0.0493985,0.000224401,0.0506536,0.000234892,0.0513057,0.000245268,0.0515653,0.000255945,56433.24834460665,0.00215711,0.00128920,4.33930,2.02452,1.96902,8530.56,0.471270,1.10977,1.59987,2.96679,1.58249,3.64765,1.82030,0.707031,1.01716,0.801552,2.30402,2.31892,1.71444,2.61142,1.39460,1.69394,4.16501,1.32910,1.32414,1.82723,1.85970,1.66350,10.4768,7.61731,3.19794,2.34740,2.02830,3.24726,0.864040,5.35827,25.3091,55.7778,64.1981,10.3812,2.79214,3.51409,2.03096,2.70266,23.4638,85.4164,701.503,113.848,15.2244,2.22486,2.23767,3.54551,2.85201,10.0009,52.0842,119.439,101.124,13.4275,1.81524,2.09388,1.52003,1.34545,1.32503,8.80441,40.2011,33.2741,5.28690,1.66612,1.54419,2.52287,2.84746,2.32946,1.77540,3.06710,5.91477,1.88435,2.57871,1.43404,1.10071,1.67844,1.21615,1.99096,1.46399,2.32467,2.14498,1.75942,0.472238
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",44,15.1690,15.1067,0.0477259,0.000217860,0.0494454,0.000229273,0.0507536,0.000240842,0.0514340,0.000252353,0.0517083,0.000264236,56433.24836738587,0.00217354,0.00139555,4.32829,2.03255,1.96237,8575.56,0.822352,0.506979,1.63391,3.40260,1.45704,3.76074,2.56823,1.76845,0.971912,0.986093,2.17307,1.84682,1.34804,3.03131,1.18567,1.64033,4.34613,1.43112,1.66970,2.02043,2.43573,1.77740,11.2090,8.13350,3.69942,2.38103,1.74967,3.62095,1.00728,4.87337,25.2164,58.7441,65.6232,9.88975,2.69989,3.66119,2.84689,2.97542,23.2598,88.6181,705.318,110.964,16.3359,1.70101,2.67271,4.04245,2.08322,9.86766,49.9300,117.281,96.8735,13.7698,1.99749,1.96214,1.79461,1.29713,1.70987,10.1865,39.5202,34.1787,6.11105,1.46092,1.50124,2.20470,2.87372,2.12341,1.25574,3.44110,6.21958,2.02964,1.78617,1.42121,0.342626,0.867864,2.02859,2.09813,1.65195,2.51950,2.51211,2.11449,0.825074
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",45,15.1739,15.1078,0.0474764,0.000214602,0.0492153,0.000225404,0.0505220,0.000236259,0.0512067,0.000246991,0.0514954,0.000258040,56433.24839016510,0.00218246,0.00131850,4.42603,2.05046,1.98308,8445.56,0.218543,0.776720,1.18401,2.47101,1.48818,3.47457,1.64724,1.48298,0.609814,1.21597,2.70001,3.16116,1.64894,3.25776,0.786898,1.32132,4.33516,1.34192,1.75848,1.47540,1.67156,1.23485,11.2203,8.06474,3.32041,3.01852,1.52812,4.36213,2.22426,4.44852,25.3451,59.1958,64.7926,10.7361,2.50910,3.39012,2.48623,3.08688,23.7656,84.7517,694.043,111.888,16.2028,2.29012,2.30310,2.69237,3.02343,9.77757,51.8552,119.453,98.7170,14.0762,1.27250,1.79587,1.96614,1.54945,1.99655,9.72298,41.3560,33.7935,6.75487,1.62926,1.89991,2.32664,1.65292,2.09315,1.77098,3.37105,6.74685,1.91929,1.75549,1.23102,0.532089,1.58749,1.59170,2.36413,1.85283,2.78716,1.79548,2.38668,0.696860
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",46,15.1821,15.1237,0.0479322,0.000212024,0.0496959,0.000222041,0.0509919,0.000231974,0.0516795,0.000241717,0.0519647,0.000251685,56433.24841294433,0.00207117,0.00122308,4.41240,2.05227,1.98437,8521.56,0.573591,0.0973133,1.46236,3.15094,1.68399,4.30584,2.39892,1.44155,0.803818,1.02922,2.44572,2.55432,1.62384,2.12382,1.92505,1.83580,4.23111,1.55142,1.40916,1.75503,2.40974,1.19549,10.4840,7.38401,2.73664,2.98077,1.10057,4.38813,1.47135,4.63260,26.5747,56.2430,63.4601,11.4819,2.13787,2.77898,2.75831,2.40691,23.1698,84.6242,700.754,120.125,17.1528,2.64629,1.61991,3.61186,2.76028,9.04271,50.6195,120.160,98.7728,14.5282,1.32707,1.69338,1.68740,1.27145,1.40853,10.0007,41.0812,34.6246,7.42688,1.59185,1.70789,1.66537,2.44669,1.96373,1.13262,3.59510,7.25318,2.81051,2.79575,1.57647,0.727084,1.62388,2.17356,1.85980,1.72474,2.41934,2.00036,1.21986,0.734993
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",47,15.1793,15.1149,0.0476750,0.000223364,0.0494224,0.000236104,0.0507164,0.000249054,0.0513797,0.000262074,0.0516403,0.000275593,56433.24843572355,0.00230845,0.00153839,4.40221,2.07441,1.99786,8524.56,-0.0949386,0.382761,1.18815,2.07294,1.88897,3.95512,2.20694,0.933716,0.535233,0.489474,2.77300,3.07396,1.48912,3.33293,1.01599,2.01085,5.35331,1.33799,1.82802,2.18222,1.97333,1.62256,10.9790,7.49448,3.46804,2.93181,2.22069,3.36707,1.99921,4.45690,23.7506,56.5471,62.8831,10.6647,2.43820,3.47815,2.80369,2.13481,23.2165,86.9493,700.899,111.974,16.0416,2.21483,2.54806,3.23948,2.54371,9.22164,50.4793,121.231,100.165,14.7086,1.58461,2.64536,1.63733,1.85618,1.98753,10.1099,41.9048,36.1559,6.74477,1.22294,1.81339,2.10696,2.81303,1.28649,1.39080,2.79739,6.67750,2.32099,2.77843,1.39841,0.377541,1.59235,1.36200,2.75232,1.21669,2.79095,1.71640,1.66857,0.780725
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",48,15.1890,15.1153,0.0478547,0.000215635,0.0495980,0.000226508,0.0508622,0.000237375,0.0515159,0.000248153,0.0517817,0.000259276,56433.24845850278,0.00208846,0.00132962,4.39082,2.04415,1.96674,8511.56,0.443649,0.843731,1.33166,3.42071,1.31666,4.41432,1.55468,0.600473,0.675443,1.44160,2.76299,2.06950,1.71270,2.45160,1.62577,1.76957,3.84901,0.310816,2.13951,1.30755,1.66460,1.62082,10.0466,7.89540,2.92159,2.54064,1.83099,2.93113,1.09054,4.32723,25.3816,54.4027,64.3489,9.57510,1.98867,3.02807,2.47328,1.79903,23.1196,87.4195,699.688,115.526,18.0946,1.87912,1.72921,3.38640,3.16759,9.29004,52.0836,123.653,97.1696,13.5055,1.57713,2.17002,2.19851,1.30250,1.59706,9.95143,39.7609,35.7599,6.66572,1.94132,1.96861,1.98148,2.68650,1.85709,1.53370,3.45104,6.54484,2.97941,2.57124,1.66558,0.519215,1.26945,1.65683,1.88485,1.59657,2.61193,2.27951,1.97241,0.764346
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",49,15.1776,15.1146,0.0476566,0.000212757,0.0493599,0.000222978,0.0506205,0.000233187,0.0512814,0.000243253,0.0515533,0.000253592,56433.24848128200,0.00212861,0.00125841,4.35538,2.02917,1.97811,8512.56,0.0894282,0.806684,1.21401,2.58086,1.59735,3.82188,2.94694,1.82869,0.796421,0.816257,2.85549,2.58315,1.88442,2.78432,0.399998,1.63106,4.17943,1.18699,1.76891,1.72361,1.75862,1.48089,10.8438,7.91464,3.09592,2.55838,1.61488,4.01362,1.95118,4.25035,26.5868,54.4039,62.9924,10.3756,2.46792,3.10959,2.90700,2.55876,22.4503,86.5689,700.054,116.300,17.3107,2.63838,1.77305,3.24471,2.31054,9.38490,51.6971,119.212,98.6361,13.6013,1.59285,2.03016,1.01307,1.08239,2.00440,9.41392,39.7795,33.0126,6.05222,2.12131,1.83232,2.36409,2.53478,1.47108,1.69010,3.53076,6.22950,2.50829,2.65112,1.58782,1.03598,1.77003,1.77755,1.77294,1.79726,2.33757,2.15843,1.13192,1.20654
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",50,15.1799,15.1164,0.0476364,0.000213991,0.0494048,0.000224621,0.0506994,0.000235217,0.0513502,0.000245637,0.0516063,0.000256360,56433.24850406122,0.00220903,0.00129400,4.42463,2.04949,2.00505,8468.56,0.525584,1.00459,1.33321,3.10150,1.08032,3.86079,2.27089,1.31369,0.362939,0.752094,3.10100,2.76483,1.90025,3.27518,0.881622,1.87759,4.50963,1.51559,0.960930,2.33264,2.11947,1.13711,10.7375,7.16430,2.75752,2.53169,1.74350,3.98758,2.54781,4.53840,25.5173,54.6187,62.6460,11.0670,2.44075,3.08244,2.63184,2.12014,21.4607,86.4455,696.161,117.316,17.8480,2.59846,2.37181,3.57573,3.04062,10.5036,50.8236,119.715,99.2185,14.8098,1.60690,2.27837,1.30797,1.29030,1.58725,9.30750,41.8140,36.9373,6.57765,1.69374,1.57389,2.18519,2.66222,1.67729,1.66498,2.87984,5.16630,2.00854,2.85845,1.56067,1.07473,1.65439,2.28357,2.04243,1.83963,3.32383,2.11542,1.57254,0.925320
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",51,15.1885,15.1268,0.0479285,0.000215596,0.0496872,0.000226450,0.0509586,0.000237280,0.0516267,0.000248027,0.0518969,0.000259099,56433.24852684045,0.00215323,0.00132517,4.45486,2.02610,1.99732,8450.56,0.234099,0.633037,1.28024,2.64657,1.02777,4.52224,2.45616,1.02412,0.782269,1.42869,2.44318,2.46962,1.31036,2.67635,0.837136,2.06531,4.54401,1.54977,1.50907,2.25436,1.57853,0.822138,11.2831,7.08608,3.46088,2.61146,2.60630,4.23484,1.62794,4.71214,24.9725,50.7732,62.5820,9.88582,2.69608,3.09914,1.95333,3.42053,21.9619,85.9007,694.566,125.214,17.2131,2.62406,1.83870,3.37371,2.36207,9.11978,51.5045,123.884,101.433,16.5151,1.95892,2.39063,1.79002,1.21230,1.74519,10.4992,40.6260,35.3572,6.73821,1.45611,1.57248,2.42991,2.60129,1.53793,1.36952,3.28994,5.98038,1.79002,2.09457,1.10028,1.02271,1.21871,1.84189,2.45579,2.26353,2.70902,2.47745,2.72314,1.03217
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",52,15.1955,15.1474,0.0477593,0.000213683,0.0495474,0.000224209,0.0508038,0.000234595,0.0514828,0.000244893,0.0517723,0.000255480,56433.24854961968,0.00210131,0.00127993,4.61330,2.05720,1.99671,8246.56,0.222274,0.461934,0.946976,2.95611,1.01578,3.47794,1.80955,0.775617,0.456199,1.26530,2.36356,1.96991,1.93123,2.67349,1.45539,1.60028,4.69831,1.31221,1.67154,1.86360,1.11993,0.987039,10.2796,7.65439,3.62345,2.61808,2.14317,3.39347,1.55791,3.85441,25.0608,51.8268,65.3070,11.4110,2.30613,2.78808,2.95983,2.45340,21.1587,82.9658,677.167,134.305,17.6985,2.37366,2.54726,4.31681,2.83489,8.80177,52.3911,123.233,101.754,15.4788,1.87648,1.84401,1.39596,1.45908,1.91055,8.91879,41.4268,38.2886,7.85087,1.54204,1.65691,2.43918,2.45579,1.62411,2.00132,3.45258,6.46322,1.95352,2.80455,1.02906,0.535103,1.43807,1.75322,1.90613,1.47820,2.52901,2.38092,1.82854,0.940003
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",53,15.1883,15.1355,0.0480783,0.000216553,0.0498568,0.000227586,0.0511260,0.000238575,0.0517765,0.000249476,0.0520451,0.000260741,56433.24857239889,0.00211287,0.00134513,4.53804,2.03217,1.99840,8374.56,0.397563,0.159873,0.963681,2.81170,1.50862,3.25680,2.06412,1.10821,0.865683,0.730384,2.54274,2.08061,1.87959,2.22477,1.55871,1.39473,4.33133,1.02566,1.81750,2.01046,2.03837,1.13287,10.1900,7.08090,3.69071,2.44952,1.11554,3.51790,2.38531,4.76830,26.6334,53.0033,63.0391,10.9009,2.67358,4.43141,2.19296,2.54958,19.9893,87.6956,688.060,130.179,17.5492,1.75330,2.48403,3.63348,2.22676,9.14338,52.3368,121.879,101.458,17.0153,1.66653,2.56827,1.14214,1.68541,1.97554,8.98620,40.7003,38.3568,6.97004,2.08989,1.72443,2.48529,2.11838,1.43824,0.877029,3.18696,5.39841,2.78961,2.61825,1.15542,0.710497,1.22422,1.92645,2.38068,2.19589,2.70806,1.39830,2.00602,0.876834
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",54,15.1804,15.1375,0.0477903,0.000218170,0.0495580,0.000229696,0.0508463,0.000241271,0.0515197,0.000252811,0.0517879,0.000264727,56433.24859517812,0.00217619,0.00140149,4.52347,2.05527,1.98401,8370.56,0.389060,0.788429,1.43667,3.20462,1.49986,3.32716,1.81746,1.89035,0.464050,0.657580,2.08840,3.24703,1.49602,2.78578,1.95301,1.70978,3.55191,1.34490,1.87976,1.28085,2.02446,1.43567,10.8751,8.02935,3.67558,3.45349,1.80534,3.22474,0.762991,4.23309,25.1261,55.6740,63.0551,11.7157,2.05256,3.88936,2.81113,2.30158,21.7204,85.0058,687.708,129.679,18.9491,1.66435,2.39511,3.32496,2.86813,9.62256,52.6661,118.163,99.9312,15.5905,1.99062,1.48854,1.60979,0.957766,1.33511,9.28998,39.5758,35.8911,6.16640,1.59194,1.63293,2.27160,2.36431,2.23014,1.67457,3.51205,6.53081,2.17512,3.10175,1.64905,0.780641,1.52296,2.14993,2.45236,1.31694,2.62116,2.22084,2.15771,1.18754
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",55,15.1855,15.1342,0.0478571,0.000209229,0.0496195,0.000218607,0.0508886,0.000227788,0.0515537,0.000236709,0.0518266,0.000245795,56433.24861795735,0.00208645,0.00114273,4.47264,2.02446,1.96425,8385.56,0.741142,0.345626,1.47146,2.75816,1.77244,5.34734,2.64616,0.975742,0.812827,0.453593,2.96914,2.20839,1.37657,3.06000,1.44638,1.05188,4.06016,1.38125,1.80449,1.91971,1.71736,1.04356,10.6447,7.87108,3.52427,2.67329,2.50986,4.46428,1.62666,3.92299,24.7294,53.5875,64.0200,11.7204,1.81856,3.57529,2.37523,1.54003,20.0940,85.3660,689.107,127.280,17.9905,2.25725,2.02929,2.80979,2.50753,9.10765,53.0272,121.034,99.8050,15.3887,2.42330,1.91268,1.53313,1.59476,2.59330,9.05412,41.7996,36.2108,6.79989,1.67825,2.09942,1.58824,1.90821,2.00241,1.13369,3.20714,5.97604,1.86483,1.70325,1.57468,0.578499,1.09726,1.56258,2.09953,2.06256,2.49989,2.17548,2.35322,0.265461
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",56,15.1933,15.1191,0.0477504,0.000214910,0.0495256,0.000225712,0.0508023,0.000236461,0.0514850,0.000247129,0.0517895,0.000258136,56433.24864073657,0.00216287,0.00131435,4.50280,2.06229,2.01097,8416.56,0.807941,0.651404,1.77971,2.90688,1.28462,3.98480,1.68086,1.59553,0.800404,1.11156,2.52402,3.21930,1.54795,2.60092,1.69449,1.37558,3.60425,1.63172,1.70237,2.53075,1.77051,1.09736,10.3098,7.20449,3.41999,2.49218,2.01739,3.86782,1.72479,4.33781,25.3127,53.1251,61.5635,11.6623,2.87502,3.99544,2.75439,2.80201,21.4259,88.6050,691.591,122.310,18.1433,2.64256,2.65763,2.98335,2.84180,10.2267,50.0565,124.454,97.6445,13.6553,1.96416,1.92821,1.82816,1.80629,1.94028,9.50553,42.7260,36.3441,7.01187,1.73277,1.14525,1.76193,2.69690,1.63516,1.54414,4.08650,6.55825,3.30273,2.26977,1.11903,1.27728,1.54360,2.24986,2.08425,2.28485,2.57196,2.32884,1.93904,0.490984
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",57,15.1980,15.1349,0.0477915,0.000212330,0.0496207,0.000222588,0.0509120,0.000232655,0.0515940,0.000242544,0.0518967,0.000252701,56433.24866351580,0.00135888,0.00123946,4.51945,2.03872,1.98947,8352.56,0.126306,0.285956,1.57213,2.53723,0.840591,3.46175,1.15808,0.600435,0.125127,0.768608,2.50249,2.69934,1.29254,2.34163,0.665542,0.660916,3.26816,0.749858,1.02081,1.59657,1.40212,1.19655,9.08870,7.46821,3.51805,2.19848,1.56932,3.60709,0.915260,4.62337,22.7189,49.9607,63.3733,10.5142,1.96916,3.16831,2.39527,2.75472,19.2446,85.2289,685.904,126.084,19.2549,1.87949,2.20958,3.35578,2.26435,8.47202,52.7004,124.761,97.1443,16.8945,1.15024,1.59635,1.36773,1.35258,1.25510,9.20801,42.5917,38.3400,6.87398,1.51516,1.55456,1.65673,1.82309,1.06194,0.814868,2.57888,6.60643,1.77868,1.69527,1.00977,0.439871,1.11545,1.42736,2.19643,1.13565,2.20469,1.77808,1.00908,0.843811
"ch2/bcd/SPITZER_I2_46467328_0006_0000_1_bcd.fits",58,15.1826,15.1423,0.0478143,0.000218818,0.0495783,0.000230476,0.0508487,0.000242177,0.0515244,0.000253889,0.0518038,0.000266003,56433.24868629502,0.00212958,0.00141753,4.53593,2.04577,1.97890,8330.56,0.622265,0.385853,0.950457,2.95911,1.73354,3.40229,1.97204,0.620576,0.852655,1.24373,2.03551,3.10769,1.67625,2.49436,1.20182,1.88759,4.12666,1.36926,2.02691,1.74974,2.01579,1.34839,10.0119,8.01958,4.05725,2.89731,2.10764,3.67679,0.908474,3.67084,25.9962,55.2609,63.7637,11.0652,2.51908,3.47929,2.80636,2.05882,20.3714,85.3270,684.358,132.519,19.1100,2.85462,1.34940,3.66479,2.17993,9.17438,52.2062,120.937,96.8909,14.8198,1.45999,1.97839,1.27892,1.18557,1.87276,8.88367,40.4387,37.6212,7.81505,1.26619,1.54638,2.71828,3.27495,1.36603,1.58474,2.64383,6.75764,2.08542,2.46693,1.71772,1.17181,1.67186,1.91339,2.06127,1.94930,2.85124,1.63305,1.59066,0.305946
