bcdname,framenum,xcen,ycen,flux_2,fluxerr_2,flux_2p25,fluxerr_2p25,flux_2p5,fluxerr_2p5,flux_2p75,fluxerr_2p75,flux_3,fluxerr_3,BMJD,bkgd,bkgderr,np,xfwhm,yfwhm,peakpixDN
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",51,15.1055,15.0677,0.0479486,0.000219152,0.0495895,0.000230645,0.0510029,0.000242602,0.0517027,0.000254393,0.0519551,0.000266524,56241.73677714045,0.00197211,0.00141948,4.23049,2.02668,1.98247,8766.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",52,15.0986,15.0792,0.0478503,0.000216743,0.0494493,0.000227655,0.0508372,0.000239014,0.0515429,0.000250195,0.0518203,0.000261689,56241.73679991968,0.00188413,0.00135960,4.20016,2.00937,1.97701,8756.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",53,15.1046,15.0736,0.0485583,0.000215066,0.0501803,0.000225286,0.0515782,0.000235870,0.0522869,0.000246194,0.0525642,0.000256757,56241.73682269890,0.00194148,0.00128033,4.11846,2.00892,1.95386,8978.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",54,15.1169,15.0886,0.0481253,0.000214600,0.0497585,0.000224933,0.0511296,0.000235573,0.0518253,0.000245981,0.0520753,0.000256614,56241.73684547812,0.00194763,0.00128765,4.21310,2.01189,1.96237,8774.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",55,15.1118,15.0699,0.0475327,0.000222384,0.0491106,0.000234714,0.0504466,0.000247573,0.0511144,0.000260429,0.0513845,0.000273778,56241.73686825735,0.00193249,0.00151922,4.20919,2.02674,1.97060,8685.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",56,15.1305,15.0729,0.0479995,0.000212217,0.0496156,0.000222014,0.0509520,0.000232042,0.0516377,0.000241817,0.0519084,0.000251804,56241.73689103658,0.00191456,0.00122495,4.20355,2.02925,1.98102,8779.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",57,15.1355,15.0891,0.0483530,0.000214128,0.0500288,0.000224308,0.0513995,0.000234706,0.0521132,0.000244877,0.0523828,0.000255252,56241.73691381580,0.00117820,0.00126328,4.22212,2.00564,1.96571,8800.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",58,15.1182,15.1028,0.0479874,0.000222455,0.0495951,0.000234635,0.0509261,0.000247274,0.0516120,0.000259929,0.0518763,0.000273027,56241.73693659502,0.00202297,0.00150323,4.24690,2.03129,1.97296,8724.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",59,15.1223,15.0922,0.0477887,0.000213025,0.0494310,0.000223153,0.0507993,0.000233542,0.0515034,0.000243682,0.0517764,0.000254036,56241.73695937425,0.00185387,0.00125926,4.29193,2.02350,1.98416,8633.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",60,15.1113,15.0921,0.0482143,0.000219820,0.0498353,0.000231310,0.0512065,0.000243236,0.0519269,0.000255095,0.0522196,0.000267321,56241.73698215347,0.00201493,0.00142615,4.26786,2.02126,1.97553,8743.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",61,15.1069,15.0915,0.0477702,0.000212002,0.0493578,0.000221806,0.0507157,0.000231924,0.0514367,0.000241808,0.0517398,0.000251895,56241.73700493270,0.00185455,0.00123046,4.23445,2.00727,1.98533,8694.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",62,15.1059,15.0946,0.0477127,0.000219642,0.0493270,0.000231311,0.0507031,0.000243445,0.0514093,0.000255496,0.0516677,0.000267900,56241.73702771192,0.00206834,0.00144284,4.27430,2.03054,1.98093,8662.56
"ch2/bcd/SPITZER_I2_46467072_0000_0000_1_bcd.fits",63,15.1113,15.0903,0.0477615,0.000220639,0.0494068,0.000232562,0.0507938,0.000244936,0.0514905,0.000257219,0.0517438,0.000269883,56241.73705049115,0.00209887,0.00146642,4.33275,2.04174,1.99343,8621.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",0,15.1032,15.0722,0.0477368,0.000218478,0.0493155,0.000229816,0.0506723,0.000241627,0.0513495,0.000253318,0.0516015,0.000265373,56241.73711310000,0.00209848,0.00141089,4.20500,2.02045,1.97324,8754.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",1,15.1068,15.0819,0.0483405,0.000225917,0.0499390,0.000238721,0.0513080,0.000252114,0.0520087,0.000265556,0.0522577,0.000279466,56241.73713587923,0.00193088,0.00157441,4.22393,2.00813,1.95386,8800.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",2,15.1049,15.1002,0.0479251,0.000220401,0.0495090,0.000232100,0.0508544,0.000244279,0.0515545,0.000256424,0.0518278,0.000268961,56241.73715865846,0.00192934,0.00145349,4.17301,2.02173,1.96821,8811.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",3,15.1033,15.1027,0.0481712,0.000217711,0.0497566,0.000228674,0.0511031,0.000240052,0.0518036,0.000251321,0.0520690,0.000262901,56241.73718143767,0.00190110,0.00137197,4.29671,2.00277,1.96045,8654.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",4,15.1077,15.1024,0.0483984,0.000221199,0.0500165,0.000232919,0.0513766,0.000245088,0.0520753,0.000257204,0.0523388,0.000269703,56241.73720421690,0.00215560,0.00145426,4.24123,2.00465,1.98063,8806.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",5,15.1181,15.1046,0.0478156,0.000225792,0.0494024,0.000238777,0.0507163,0.000252298,0.0513997,0.000265935,0.0516491,0.000280071,56241.73722699613,0.00207589,0.00159217,4.21542,2.01625,1.94016,8708.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",6,15.0984,15.0978,0.0482462,0.000222353,0.0498850,0.000234440,0.0512946,0.000247042,0.0520231,0.000259588,0.0523032,0.000272527,56241.73724977535,0.00199902,0.00149012,4.28364,2.01370,1.97569,8736.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",7,15.0803,15.0761,0.0482101,0.000218930,0.0497703,0.000230132,0.0511484,0.000241867,0.0518237,0.000253444,0.0520645,0.000265371,56241.73727255457,0.00212325,0.00140183,4.21948,2.00340,1.95882,8775.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",8,15.0901,15.0733,0.0480423,0.000221213,0.0496108,0.000233028,0.0509933,0.000245418,0.0516890,0.000257731,0.0519280,0.000270414,56241.73729533380,0.00214053,0.00146891,4.26000,2.01184,1.97604,8714.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",9,15.0945,15.0694,0.0482594,0.000209994,0.0498797,0.000219137,0.0513102,0.000228587,0.0520468,0.000237631,0.0523420,0.000246768,56241.73731811302,0.00181020,0.00114431,4.20002,2.00432,1.96836,8822.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",10,15.0988,15.0637,0.0484608,0.000211636,0.0500483,0.000221026,0.0514440,0.000230756,0.0521620,0.000240149,0.0524346,0.000249671,56241.73734089225,0.00180923,0.00118428,4.11923,1.98341,1.94610,8911.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",11,15.0886,15.0590,0.0481049,0.000215103,0.0497085,0.000225522,0.0511369,0.000236399,0.0518653,0.000247019,0.0521403,0.000257866,56241.73736367148,0.00194288,0.00130228,4.25876,2.02407,1.98978,8748.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",12,15.0724,15.0597,0.0477099,0.000220773,0.0492504,0.000232608,0.0506409,0.000245082,0.0513150,0.000257442,0.0515650,0.000270228,56241.73738645070,0.00222449,0.00147035,4.19495,2.01863,1.97899,8755.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",13,15.0862,15.0634,0.0481177,0.000214902,0.0497189,0.000225258,0.0511486,0.000236072,0.0518748,0.000246614,0.0521621,0.000257394,56241.73740922992,0.00194510,0.00129652,4.22053,2.03151,1.98836,8802.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",14,15.1028,15.0582,0.0480661,0.000217932,0.0496498,0.000228997,0.0510250,0.000240535,0.0517091,0.000251908,0.0519684,0.000263620,56241.73743200915,0.00196445,0.00138204,4.20548,2.02375,1.96098,8776.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",15,15.0882,15.0592,0.0475908,0.000219045,0.0491570,0.000230568,0.0505515,0.000242660,0.0512413,0.000254613,0.0514942,0.000266934,56241.73745478837,0.00200982,0.00143144,4.18424,2.00218,1.95549,8712.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",16,15.0951,15.0611,0.0482703,0.000212800,0.0498686,0.000222579,0.0512697,0.000232722,0.0519658,0.000242530,0.0522348,0.000252536,56241.73747756760,0.00194597,0.00122868,4.19481,2.02632,1.96569,8831.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",17,15.1047,15.0690,0.0481136,0.000212994,0.0496998,0.000222874,0.0510650,0.000233095,0.0517522,0.000243036,0.0520354,0.000253220,56241.73750034682,0.00192548,0.00124208,4.16719,2.02497,1.96530,8842.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",18,15.1032,15.0631,0.0478308,0.000217536,0.0494057,0.000228605,0.0507641,0.000240133,0.0514453,0.000251517,0.0517074,0.000263247,56241.73752312604,0.00205502,0.00138181,4.20543,2.02478,1.96660,8747.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",19,15.1030,15.0644,0.0482737,0.000211537,0.0499207,0.000221089,0.0513595,0.000230952,0.0520902,0.000240433,0.0523799,0.000250054,56241.73754590527,0.00196950,0.00119085,4.18013,2.02744,1.97548,8882.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",20,15.1104,15.0602,0.0479698,0.000210029,0.0496269,0.000219380,0.0510555,0.000228985,0.0517672,0.000238163,0.0520281,0.000247439,56241.73756868450,0.00177431,0.00116066,4.14411,2.00407,1.96021,8836.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",21,15.0975,15.0613,0.0482886,0.000216205,0.0498943,0.000226796,0.0512989,0.000237822,0.0519994,0.000248608,0.0522680,0.000259672,56241.73759146372,0.00195085,0.00132498,4.17017,2.00308,1.96290,8862.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",22,15.1021,15.0679,0.0476222,0.000223350,0.0491744,0.000235822,0.0505216,0.000248895,0.0511972,0.000261978,0.0514471,0.000275534,56241.73761424294,0.00206756,0.00153958,4.16864,2.01226,1.97110,8750.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",23,15.1027,15.0784,0.0482551,0.000215565,0.0498913,0.000226069,0.0513023,0.000236954,0.0520171,0.000247593,0.0522918,0.000258483,56241.73763702217,0.00196306,0.00130870,4.21487,2.00275,1.97101,8807.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",24,15.0947,15.0807,0.0482745,0.000217195,0.0498703,0.000228010,0.0512624,0.000239280,0.0519809,0.000250381,0.0522579,0.000261770,56241.73765980139,0.00187974,0.00135283,4.25590,2.00183,1.95970,8734.56
"ch2/bcd/SPITZER_I2_46467072_0001_0000_1_bcd.fits",25,15.1010,15.0816,0.0478008,0.000222111,0.0494195,0.000234320,0.0508246,0.000247079,0.0515445,0.000259789,0.0517916,0.000272873,56241.73768258062,0.00215081,0.00150159,4.21836,2.02203,1.96480,8737.56
